:::MLLOG {"namespace": "", "time_ms": 1652804146539, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "Baidu", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804147028, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "bert", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804147028, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804147028, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804147028, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "PaddlePaddle", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "seed", "value": 51, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 512, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 3072, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 256, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.0035, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "opt_lamb_weight_decay_rate", "value": 0.001, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "opt_lamb_beta_1", "value": 0.55, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "opt_lamb_beta_2", "value": 0.885, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149384, "event_type": "POINT_IN_TIME", "key": "num_warmup_steps", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149385, "event_type": "POINT_IN_TIME", "key": "start_warmup_step", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149385, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_training_steps", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149385, "event_type": "POINT_IN_TIME", "key": "opt_epsilon", "value": 1e-06, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804149385, "event_type": "POINT_IN_TIME", "key": "opt_lamb_learning_rate_decay_poly_power", "value": 1.0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652804181816, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 21}}
:::MLLOG {"namespace": "", "time_ms": 1652804190483, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/self/value/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190483, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/intermediate/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/intermediate/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/self/query/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/self/key/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190484, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_18/attention/self/value/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/self/query/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/self/key/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/self/value/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/intermediate/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/intermediate/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190485, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/self/query/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/self/key/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_19/attention/self/value/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/self/query/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/self/key/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/self/value/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190486, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/intermediate/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/intermediate/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/self/query/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/self/key/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_20/attention/self/value/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/self/query/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/self/key/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190487, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/self/value/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/intermediate/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/intermediate/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/self/query/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190488, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/self/key/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_21/attention/self/value/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/self/query/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/self/key/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/self/value/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/intermediate/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/intermediate/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190489, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190490, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190490, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190490, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/self/query/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190490, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/self/key/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190490, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_22/attention/self/value/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652804190490, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_23/attention/output/dense/kernel"}}
